id,hip,hd,hr,gl,main_id,full_name,proper,ra,dec,rarad,decrad,dist,x,y,z,vx,vy,vz,pmra,pmdec,pmrarad,pmdecrad,spect,lum_class,mag,absmag,ci,radius,mass,temp,type,lifespan,comp,comp_primary,sibling,compdist,dist_au,inner_ohz,outer_ohz,inner_chz,outer_chz,bayer,flam,con,gaia,2mass,tyc,ccdm,wds,ads,tic,nltt,plx,fk5,iras,gcrv,web,old_bgs_id,rv,mag_V,mag_B,mag_J,mag_H,mag_K,primary_band,ci_type,lum
86469,86736,160915,6595,692,*  58 Oph,Feynman,,265.857473075892,-21.68319414243306,4.640088246206492,-0.3784431301346052,17.16923890480859,-1.1525072604548632,-15.912678748395566,-6.343590988970828,-7798.547770459875,1900.3018228315939,-3378.036644790204,-97.253,-44.614,-4.71495849289457e-07,-2.1629477569020834e-07,F5V,V,4.861000061035156,3.687244842297541,0.45200014114379883,1.2946574476157984,1.3039937678015734,6614.917029053035,Main sequence,5.1500472144841725,,86469,,0.0,3541409.7318679965,1.4283357870308886,4.080959391516824,2.8396675765971238,1.6153797591420762,,58,Oph,4117290138348536064,J17432580-2140593,6260-2072-1,,,,238115675,,4034.00,1463,17404-2139,10236,14624,,10.36,4.861000061035156,5.313000202178955,4.080999851226807,3.7869999408721924,3.877000093460083,V,B-V,2.8913592977794043
85769,86032,159561,6556,681,* alf Oph,Rasalhague,Rasalhague,263.73362272030505,12.560037391671425,4.603020064681847,0.21921400665826699,14.896469536719799,-1.5870531901172416,-14.453103525314962,3.2394236087131136,7213.268628532556,-4226.523701499539,-15269.461763278148,108.07,-221.57,5.239381451750754e-07,-1.0742016732343988e-06,A5IVnn,,2.069999933242798,1.2045831691673996,0.15000009536743164,2.6524089216898745,2.418475449274392,8571.321109412325,Subgiant,1.0993748366999023,,85769,,0.0,3072617.3990764194,4.9131797389440965,14.037656396983133,9.767869242900764,5.556572323805823,alf,,Oph,4493746564376875520,J17345606+1233361,1000-2508-1,J17349+1234A,J17349+1234AB,,289643770,45084,4000.00,656,17326+1235,10159,14516,,11.7,2.069999933242798,2.2200000286102295,1.8329999446868896,1.718000054359436,1.6829999685287476,V,B-V,34.211075888847475
119159,,158614B,,678 B,HD 158614B,Beta Marae,,262.5989715355675,-1.06258464607,4.583216665646523,-0.018545600655060123,17.093724893591563,-2.2015221241321705,-16.948399484993256,-0.3169952236687593,,,,-120.599,-208.539,-5.846804512812893e-07,-1.0110256024490152e-06,,,6.089000225067139,4.924816674347274,0.7309999465942383,1.0123029194686732,0.9583371690605155,5497.805992378168,,11.12254492518266,,85407,85407,0.0,3525833.848994035,0.7714645088664553,2.204184311047015,1.5337449164368813,0.8724896231227768,,,,4373199678620639744,,5080-2188-2,J17304-0104B,J17304-0104B,10598 B,,,,,,,,,,6.089000225067139,6.820000171661377,,,,V,B-V,0.8434771661572578
85407,,158614A,,678 A,HD 158614A,Alpha Marae,,262.59916623889455,-1.0630216316233334,4.583220063860645,-0.018553227491749442,16.470882773433125,-2.121249715669484,-16.330857468217175,-0.3055705036869926,,,,-138.312,-144.42,-6.705554986162214e-07,-7.001679182583917e-07,,,5.980999946594238,4.897415565391284,0.7090001106262207,0.9983590808075632,0.9644027574623287,5571.105459654328,,10.948481562579332,,85407,119159,0.0,3397363.439910926,0.7812610500247923,2.2321744286422636,1.5532213732635751,0.883569044670896,,,,4373199682919087616,,5080-2188-1,J17304-0104A,J17304-0104A,10598 A,,,,,,,,,,5.980999946594238,6.690000057220459,,,,V,B-V,0.8650351874799335
85264,85523,,,674,CD-46 11540,Sakharov,,262.16643990898785,-46.89519113774277,4.575667564643701,-0.818475488705677,4.552774164645615,-0.424025997879401,-3.082038224925638,-3.3240028470932717,14133.4749299857,12063.870137015669,-12984.66049602834,572.568,-880.583,2.7758879976552477e-06,-4.269186857524785e-06,M3V,V,9.406999588012695,11.115619047300584,1.565999984741211,0.22483421017117558,0.3036953171027938,3696.8618473777547,Main sequence,196.74547913617076,,85264,,0.0,939077.0798324399,0.07747391032933984,0.22135402951239955,0.154025512202378,0.08761930334865815,,,,5951824121022278144,J17283991-4653424,8346-37-1,,,,218263393,44819,3958.00,,17248-4651,,,,-2.904,9.406999588012695,10.972999572753906,5.710999965667725,5.1539998054504395,4.855000019073486,V,B-V,0.0085065288856556
84604,84862,157214,6458,672,* w Her,Nemeria,,260.1648643743333,32.46774387746111,4.540733481336614,0.5666690313559267,14.586296174743827,-2.102096817364042,-12.125505068869241,7.83028427916897,2663.885138103475,-39610.2166559021,-60769.280012618445,135.81,-1040.953,6.584254603148607e-07,-5.046682557920148e-06,G0V,V,5.389999866485596,4.570274728155776,0.6200003623962402,1.0872259953917573,1.06407570426698,5890.320632506188,,8.56187103784308,,84604,,0.0,3008639.5507420776,0.9510959677054661,2.7174170505870463,1.8908693643668195,1.0756442491907057,w,,Her,1333760419707327744,J17203955+3228056,2596-1317-1,J17206+3229A,J17207+3228A,10488 A,9728611,44643,3946.00,1456,17187+3231,10019,14326,,-78.608,5.389999866485596,6.010000228881836,4.159999847412109,3.9049999713897705,3.9100000858306885,V,B-V,1.2820061504897917
119147,,,,670 B,* ksi Oph B,Zeta Ophiuchi,,260.2522311212784,-21.111963130246668,4.542258318727562,-0.3684732681824528,17.492242190588474,-2.762841639206144,-16.082543442418494,-6.300558654087267,,,,237.822,-192.809,1.1529935926883206e-06,-9.347644104104852e-07,K3?,,,,,,,,,41.36955347678645,B,84636,84636,0.04239,3608033.941946747,,,,,ksi,,Oph,4115142276696646272,,,J17210-2107B,J17210-2107B,,,,,,,,,,,,,,,,None,,
84636,84893,156897,6445,670 A,* ksi Oph,Xi Ophiuchi,,260.251560504735,-21.112936391930834,4.542246614260861,-0.36849025480332503,17.518657370099156,-2.7671842013080514,-16.1066917952347,-6.310350787419021,22761.562477982883,2246.8284811701005,-15691.357212061828,265.543,-202.584,1.2873887932286951e-06,-9.821549477389423e-07,F2V,V,4.38700008392334,3.1694959900315443,0.36499977111816406,1.4375893536957376,1.4690967602263865,7072.277604539667,Main sequence,3.82273328048592,,84636,119147,0.04239,3613482.4638239727,1.8129260443624382,5.1797886981783945,3.6042696358157995,2.0503330263622814,ksi,,Oph,4115142276696645632,J17210038-2106463,6246-664-1,J17210-2107A,J17210-2107A,,75899957,44619,3935.00,,17180-2103,10009,14338,,-8.93,4.38700008392334,4.751999855041504,3.3550000190734863,3.135999917984009,3.066999912261963,V,B-V,4.65802273572511
119144,,156384C,,667 C,HD 156384C,Oborum Proxima,,259.7451137490841,-34.99683685371723,4.53340745088871,-0.6108100308806588,7.242897071914,-1.0562838215630979,-5.83848248220016,-4.154027538147323,38984.52063431887,-2744.377956211372,-6066.844370353226,1131.517,-215.569,5.485749220080188e-06,-1.0451080042310155e-06,M1.5V,V,10.220000267028809,10.920438699383233,1.5699996948242188,0.2467385742466896,0.3176553177254984,3691.16897654127,Main sequence,175.83676084274833,,84451,119220,0.000739,1493954.7594163094,0.08476011673860134,0.24217176211028954,0.16851118446840982,0.09585965583532295,,,,5975663354131618304,J17185868-3459483,,J17190-3459C,J17190-3459C,,154385809,44534,,,,26163,,,6.368,10.220000267028809,11.789999961853027,6.8480000495910645,6.322000026702881,6.035999774932861,V,B-V,0.010181799021458798
119220,,156384A,,667 A,HD 156384A,Oborum Prime,,259.7350633,-34.9895783,4.533232037460888,-0.6106833452193602,,,,,,,,,,,,K3,,6.369999885559082,,1.1500000953674316,,,4409.233835968339,,41.36955347678645,,84451,119144,0.000739,,,,,,,,,,,7370-850-1,J17190-3459A,J17190-3459A,,,,,,,,,119220,,6.369999885559082,7.519999980926514,,,,V,B-V,
119135,,155885,6401,663 B,*  36 Oph B,Indum,,258.83743260923,-26.602825956905555,4.517565426440001,-0.46430690328301305,5.947767891926678,-1.0295473807935185,-5.217482032695352,-2.663429429407941,-10097.228919147688,16678.475157495515,-28769.173611568065,-465.861,-1141.168,-2.2585578629536952e-06,-5.532538588444069e-06,K1V,V,5.03000020980835,6.158230149313235,0.8499999046325684,0.7551479450607407,0.772995534515732,5134.371452337879,Main sequence,19.03520408000923,B,84147,84147,0.051917,1226815.1903612853,0.5019185609602602,1.4340530313150293,0.9978619009567078,0.5676459915621991,,36,Oph,4109030160308317312,,6820-326-2,J17155-2635B,J17153-2636B,10417 B,1277142190,44416,3908.00B,,,9942,14248,,0.1,5.03000020980835,5.880000114440918,,,,V,B-V,0.35703265566385844
84147,,155886,6402,663 A,*  36 Oph A,Guniibuu,,258.8365985355513,-26.601699224429723,4.517550869108103,-0.46428723809152067,5.9522711188067365,-1.030413038910223,-5.221468763417287,-2.6653413278006526,-10991.5882954297,16968.13305798612,-28993.05632637246,-498.6,-1149.158,-2.417281014012146e-06,-5.571275201564721e-06,K2V,V,5.079999923706055,6.206586400801818,0.8499999046325684,0.738517506377958,0.764436402357955,5134.371452337879,Main sequence,19.57251345097183,A,84147,119135,0.051917,1227744.0475800745,0.4908649311299775,1.4024712317999357,0.9758862321274552,0.5551448625874745,,36,Oph,4109030160308320128,,6820-326-1,J17155-2635A,J17153-2636A,10417 A,1277142191,44415,3908.00A,,,9941,14249,,0.62,5.079999923706055,5.929999828338623,,,,V,B-V,0.3414801312545883
83865,,,,660 A,G  19-15A,Lunara,,257.9659082093625,-1.8529270178119446,4.5023544561508455,-0.03233967725997805,,,,,,,,,,,,,,,,,,,,,,,83865,,0.0,,,,,,,,,4367834134891584512,,,,J17119-0151A,,,,,,,,,,,,,,,,None,,
83344,83601,154417,6349,9583,V* V2213 Oph,Heisenberg,,256.3200777545058,0.7025615310136109,4.473629295784,0.012262011914039764,20.59002783771764,-4.869127706327659,-20.004427040592464,0.2524688398053152,-1708.5232761548118,21.191564277779616,-32637.43245281411,-17.059,-334.401,-8.270436586047574e-08,-1.6212217977670993e-06,F8.5IV-V,IV,6.590000152587891,5.0217154836650515,0.6669998168945312,2.0259590168523096,0.9813602245373978,3979.6002197265625,Subgiant,10.481631105630731,,83344,,0.0,4246998.097481429,0.8089770278554371,2.3113629367298203,1.6083233768078333,0.9149144957888873,,2213,Oph,4381502851133968128,J17051682+0042090,398-1908-1,,,,297236135,44139,3881.00,,17027+0046,9855,14137,,-16.748,,6.590000152587891,5.302999973297119,4.702000141143799,4.636000156402588,B,J-K,0.9274997613347743
83021,83276,153631,,650,HD 153631,Masada,,255.29481975039496,-13.567113177416388,4.4557351679298405,-0.23679079493662555,50.87686272913667,-12.554478736183404,-47.83720529782257,-11.934907377776781,-882.0483505996766,18818.363207438444,-74854.18045828548,-23.344,-319.192,-1.1317490571821008e-07,-1.54748648500715e-06,G0V,V,7.119999885559082,3.5873982699036695,0.619999885559082,1.7096013483709291,1.3343205448444053,5890.322448052482,,4.862387513465527,,83021,,0.0,10494106.220714007,1.4955455057708513,4.2729871593452895,2.9732868983777636,1.691390750574177,,,,4140792817780067200,J17011074-1334011,5655-99-1,,,,434710990,44008,3861.00,5499,,,,,83.21,7.119999885559082,7.739999771118164,5.964000225067139,5.663000106811523,5.579999923706055,V,B-V,3.169864455543355
82337,82588,152391,,641,HD 152391,Tidacha,,253.24501048327,-0.02642177669888889,4.419959247180618,-0.0004611469976223295,16.81223258042552,-4.846624104534494,-16.098488718511696,-0.007752910303007,-54320.326459862874,16363.550993386069,-118257.40243640722,-711.832,-1483.821,-3.451058922515632e-06,-7.193767211176327e-06,G8.5Vk:,,6.639999866485596,5.511872919461495,0.7600002288818359,0.8371523334612337,0.8566683225082489,5404.266838749797,Main sequence,14.722048016501665,,82337,,0.0,3467771.891628349,0.6164597164228416,1.761313475493833,1.2255806266977922,0.6971865840496423,,,,4381250547575102208,J16525877-0001356,5051-1354-1,,,,326927305,43724,3837.00,,16504+0003,9702,13945,,45.122,6.639999866485596,7.400000095367432,5.235000133514404,4.941999912261963,4.835000038146973,V,B-V,0.5385807567632233
119106,,,,635 B,* zet Her B,McClure,,250.31915796740543,31.604519240231113,4.368893487351022,0.5516029192519296,,,,,,,,,,,,K0V,V,,,,,,,,73.61540666665975,B,81444,81444,0.08043,,,,,,zet,,Her,1312665361414730624,,2582-3158-2,J16413+3136B,J16413+3136B,10157 B,,,,,,,,,,,,,,,None,,
81444,,,,635 A,* zet Her A,Bradbury,,250.31919789825204,31.60458387836,4.368894184275768,0.551604047400101,,,,,,,,,,,,,,2.880000114440918,,0.6399998664855957,,,5815.2141520103805,,,A,81444,119106,0.08043,,,,,,zet,,Her,1312665361415345920,,2582-3158-1,J16413+3136A,J16413+3136A,10157 A,,,,,,,,,,2.880000114440918,3.5199999809265137,,,,V,B-V,
79431,79672,146233,6060,616,*  18 Sco,Jaffa,,243.90529281485533,-8.369439479286111,4.256950422660093,-0.1460742754599424,14.136853221294059,-6.151959731089641,-12.560649005458338,-2.0576945908326874,16096.933534588674,-2516.3346786696266,-32846.07757739636,232.23,-495.378,1.1258828116406753e-06,-2.401660317206797e-06,G2Va,,5.5,4.748236255636949,0.6500000953674316,1.0408464737804723,1.0213541889426552,5778.423382587899,Main sequence,9.485474566768437,,79431,,0.0,2915935.2871406944,0.8762580785873956,2.5035945102497017,1.742084513382084,0.9910061603071736,,18,Sco,4345775217221821312,J16153726-0822096,5613-1378-1,J16156-0822A,J16156-0822A,,135656809,42344,3687.00,,16129-0814,9353,13483,,11.764,5.5,6.150000095367432,4.666999816894531,4.1620001792907715,4.190000057220459,V,B-V,1.0881919221792438
79252,,145958A,,9548 A,*  49 Ser A,Sparta,,243.32687380257198,13.526901504514443,4.246855106439615,0.23608896884675165,24.313921908545613,-10.611751261277943,-21.123795679342585,5.687072167733396,13338.90967253658,-19390.5545961215,-47055.19241145673,178.934,-419.941,8.67496512156537e-07,-2.035931420588196e-06,G9V,V,7.340000152587891,5.410725065104703,0.7799997329711914,0.897732822573498,0.8768544159645266,5341.709475081673,Main sequence,13.889329032043436,A,79252,,0.0,5015106.385565311,0.6458538801090524,1.8452968003115784,1.28401902355014,0.7304299834566664,,49,Ser,4464207428579939840,J16131843+1331379,958-1468-1,J16134+1331A,J16133+1332A,9969 A,119985828,42273,3681,,,9334,,,18.37,7.340000152587891,8.119999885559082,5.590000152587891,5.23799991607666,5.171999931335449,V,B-V,0.5911667154930815
77022,77257,141004,5868,598,* lam Ser,Kryx,,236.61089255068003,7.353068716340001,4.12963912109189,0.128335259225526,11.915911793654537,-6.50366114128252,-9.867401212406135,1.5250373591925417,-10803.78135037591,6595.6608559084625,-3916.7945287872053,-223.952,-69.763,-1.085749935118428e-06,-3.382205683524456e-07,G0-V,V,4.420000076293945,4.0393636776267865,0.6100001335144043,1.3704603827854707,1.2024406016741678,5928.662279892813,,6.3072626927206095,,77022,,0.0,2457833.2344312654,1.2145252564658089,3.470072161330883,2.4145918789260725,1.3735702305268078,lam,,Ser,4430238051199001216,J15462661+0721109,364-1224-1,,,,296740796,41151,3570.00,,15440+0730,9096,13090,,-66.395,4.420000076293945,5.03000020980835,3.430000066757202,3.069999933242798,2.989000082015991,V,B-V,2.0905209730631222
76835,77070,140573,5854,9528,* alf Ser,Serpentis,Unukalhai,236.0669754565879,6.425630220244722,4.120145976942103,0.11214840385891879,22.755717373990215,-12.622975095565167,-18.761600114264194,2.5466711790303083,12291.66729509489,-7610.319920413632,4883.032681889006,133.922,45.55,6.492721780155127e-07,2.2083263174539361e-07,K2IIIbCN1,,2.630000114440918,0.8445474584820944,1.1699998378753662,12.052830947702457,2.627515303333282,4368.44672786617,Bright giant,0.8935870465624834,,76835,,0.0,4693703.629536921,5.799222802170493,16.56920800620141,11.529407237648481,6.558644835788058,alf,,Ser,4429785739602747392,J15441605+0625324,363-1135-1,J15442+0626A,J15443+0626A,9765 A,296856546,,3557.00,582,15418+0634,9079,13072,,2.63,2.630000114440918,3.799999952316284,0.8309999704360962,0.289000004529953,0.15000000596046448,V,B-V,47.66296075568904
119039,,,,9527 B,* psi Ser B,Copernicus Minor,,236.00775777954,2.5158114040300004,4.119112433502234,0.043909192359544845,,,,,,,,,,,,,,,,,,,,,,B,76816,76816,0.012738,,,,,,psi,,Ser,4423865487962417152,,,J15439+0230B,J15440+0231B,9763 B,,,,,,,,,,,,,,,None,,
76816,77052,140538,5853,9527 A,* psi Ser,Copernicus,,236.00757736823,2.51516683165,4.119109284730867,0.04389794244924643,14.792746228959167,-8.262409411693916,-12.253020837676386,0.6491625831837236,-2713.0771189728434,1298.5760468604017,-9586.115198393685,-42.431,-136.845,-2.057112930315872e-07,-6.634432819143445e-07,G2.5V,V,4.300000190734863,3.4497561559876697,0.28999996185302734,3.217376617540103,1.3772867974635403,4432.000045776367,Main sequence,4.4919926708833335,,76816,119039,0.012738,3051222.9311234946,1.593411894872595,4.5526054139217,3.1678546005205166,1.8020729763440064,psi,,Ser,4423865487962417024,J15440182+0230548,355-1288-1,J15439+0230A,J15440+0231A,9763 A,459427073,,3556,3248,15415+0240,9078,13065,,19.072,,,4.590000152587891,4.039999961853027,4.300000190734863,K,J-K,3.598301398414788
75493,75722,137778,,586 B,HD 137778,Delta Vulpes,,232.05087894919376,-9.3578623622225,4.050051869810231,-0.16332550916923685,20.684576752190498,-12.550937315293973,-16.093904746528484,-3.3633194814779,9874.266756228099,-497.94964093234915,-34511.655833366916,82.532,-356.698,4.001264272933222e-07,-1.7293207042440925e-06,K1V,V,7.5320000648498535,5.9537668709060565,0.9170002937316895,0.8922040626989038,0.8102579724280375,4951.280572962446,Main sequence,16.9216114135216,,75489,75489,0.092946,4266500.210982683,0.5514751047818832,1.5756431565196662,1.0963850297449345,0.6236920827890345,,,,6317854118838346752,J15281221-0921279,5595-1154-1,J15282-0921B,J15282-0921B,,37149743,40296,,,,8937,12893,,7.56,7.5320000648498535,8.449000358581543,5.99399995803833,5.550000190734863,5.460999965667725,V,B-V,0.43101586053598234
75489,75718,137763,,586 A,HD 137763,Gamma Vulpes,,232.040075594818,-9.3479888311439,4.049863315706114,-0.16315318354311728,19.553362102846773,-11.867746873725368,-15.211942807472735,-3.176058829493682,8849.65755644879,254.87640887847317,-34330.60309554852,73.584,-375.345,3.5674529910764096e-07,-1.8197239113605878e-06,G9V,V,6.882999897003174,5.426892682416731,0.8210000991821289,0.9337691787111485,0.8735961909546115,5218.1587427056575,Main sequence,14.019198034320677,,75489,75493,0.092946,4033170.440791442,0.6410630560743411,1.8316087316409744,1.274494409100178,0.7250117896078857,,,,6317854874752594048,J15280961-0920525,5595-1153-1,J15282-0921A,J15282-0921A,,37149737,40292,3491,,15254-0910,8936,12892,,6.82,6.882999897003174,7.703999996185303,5.436999797821045,5.052000045776367,4.890999794006348,V,B-V,0.5824289142054617
72955,73182,131976,,570 C,HD 131976,Aranae,,224.3605554166666,-21.411549388888883,3.915830403624031,-0.37370203478949077,5.925223677193814,-3.9438860794833475,-3.8568233232965285,-2.16308854874496,31171.21424740167,-7302.272104211364,-43884.29125319734,961.78,-1677.83,4.662841022175295e-06,-8.134349385760126e-06,M1.5V,V,8.0649995803833,9.201475832341853,1.4940004348754883,0.5131058341663327,0.4719026506597049,3802.552884872095,Main sequence,65.3685660298009,,72957,72957,0.084791,1222165.1122829886,0.18706137382771057,0.534461068079173,0.37189582653842457,0.21155750611467267,,,,6232511675556408320,J14572643-2124384,6180-1230-1,J14574-2124B,J14575-2125B,9446 B,287157635,38871,,,,8667,12541,,25.9,8.0649995803833,9.559000015258789,4.550000190734863,3.9100000858306885,3.799999952316284,V,B-V,0.049591776613251815
72957,73184,131977,5568,570,HD 131977,Olympus,,224.36666996615494,-21.41547979591945,3.9159371226448783,-0.37377063333311766,5.886359127947668,-3.9175031506864704,-3.8318407826041527,-2.149276404817678,32662.163544674386,-8313.80246930439,-44785.21989639311,1031.472,-1723.619,5.000717372814152e-06,-8.356340722203372e-06,K4V,V,5.71999979019165,6.870766015366151,1.1100001335144043,0.7101936837823951,0.6560295445855576,4493.257605873131,Main sequence,28.687420797043984,,72957,72955,0.084791,1214148.723572455,0.3615148012300726,1.0328994320859217,0.7187258548264539,0.4088560252006774,,,,6232511606838403968,J14572788-2124526,6180-855-1,J14574-2124A,J14575-2125A,9446 A,287157634,38872,3375,1391,14545-2112,8668,12542,,26.987,5.71999979019165,6.829999923706055,3.8299999237060547,3.2300000190734863,3.0999999046325684,V,B-V,0.18522243694503818
118988,,131156B,,566 B,* ksi Boo B,Maheo,,222.84601533759,19.10191326331,3.8893966925907284,0.33339127987513406,6.74858094214239,-4.675507102526555,-4.3365471140855885,2.2084694234213793,1502.573678105898,-4426.0315496424255,-5502.881796848744,133.376,-182.059,6.466250953166546e-07,-8.826469396912101e-07,K5Ve,,6.815999984741211,7.669937678947274,1.1649999618530273,0.5176076836631269,0.5457656927469543,4378.568992501207,Main sequence,45.444823364042435,B,72432,72432,0.012462,1391994.7388062975,0.2502025607588328,0.7148644593109509,0.49742651960386997,0.2829671818105847,ksi,,Boo,1237090738916392832,,1481-722-2,J14513+1906B,J14514+1906B,9413 B,1101124559,,,,,8635,12490,,2.29,6.815999984741211,7.980999946594238,,,,V,B-V,0.08872069360866983
72432,,131156A,,566 A,* ksi Boo A,Cheyenne,,222.84745194146,19.10044994484,3.889421766058307,0.33336574014982734,6.753585309601235,-4.6789067633017005,-4.339918554173267,2.2099441118575442,2462.5833716404763,-3281.9713610670638,-1226.8308301276968,127.468,-40.569,6.179823030367033e-07,-1.9668406228932764e-07,G7Ve,,4.675000190734863,5.527328240064847,0.7249999046325684,0.7974212549015172,0.8536250988021218,5517.592145077337,Main sequence,14.85361147849085,A,72432,118988,0.012462,1393026.9636893487,0.612087679816143,1.7488219423318372,1.2168886015392366,0.6922420188396855,ksi,,Boo,1237090738916392704,,1481-722-1,J14513+1906A,J14514+1906A,9413 A,1101124558,,,,,8634,,,1.49,4.675000190734863,5.400000095367432,,,,V,B-V,0.5309684350661978
72341,72567,130948A,5534,564 A,HD 130948,Freya,,222.56587910560998,23.91184283892,3.8845073929885463,0.41734038775858207,18.19829591157084,-12.252665046132327,-11.253443838254071,7.376325313572096,9243.397002739212,-8423.95405006904,2495.857385560124,144.396,31.661,7.000515629749254e-07,1.5349685957609017e-07,F9IV-V,IV,5.867000102996826,4.566846490228251,0.5889997482299805,1.045675554988043,1.0649159969742,6010.951109720789,Subgiant,8.544991254210931,,72341,,0.0,3753667.975730752,0.9525987077137054,2.7217105934677295,1.893856954621295,1.0773437765809761,,,,1265976524286377856,J14501581+2354424,2016-334-1,,J14503+2355A,,198304072,,3352.10,3172,14480+2407,8622,12476,,-2.61,5.867000102996826,6.455999851226807,5.0,4.690000057220459,4.458000183105469,V,B-V,1.2860605129504272
72377,72603,130819,5530,9498,* alf01 Lib,Foucault,,222.67154950236997,-15.997210427819997,3.886351689333897,-0.27920399309982963,23.938220241201506,-16.919024849081552,-15.596878945484576,-6.597147385979064,-4076.432085298976,7586.8582338559745,-7397.170446410232,-73.505,-67.871,-3.563622962995644e-07,-3.2904789350585314e-07,F3V,V,5.159999847412109,3.2645405556896074,0.4100003242492676,1.4764866038028728,1.437295098144902,6827.434012835564,Main sequence,4.037710143914156,,72377,,0.0,4937612.354036702,1.7352864472871448,4.957961277963271,3.449914722582776,1.9625263391937948,,01,Lib,6309706875115188224,J14504122-1559498,6155-1209-1,J14508-1602B,J14509-1603B,,386886976,,3350.00,1387,14479-1547,8619,12481,,-23.47,5.159999847412109,5.570000171661377,4.389999866485596,4.190000057220459,4.139999866485596,V,B-V,4.267600700309583
119223,71681,128621,5460,559 B,* alf Cen B,Toliman,Toliman,219.89609628987276,-60.83752756558407,3.837910892540767,-1.0618151647922525,1.3474909718104888,-0.5037615491906811,-0.42115171996020173,-1.176684940603195,-18236.370977833365,14847.358978944281,2519.133247452088,-3614.39,802.98,-1.7523057208654956e-05,3.892956896573352e-06,K1V,V,1.3300000429153442,5.682370722437868,0.8799999952316284,0.9715940859617875,0.8625075944412387,5050.644709240999,Main sequence,14.474137054454406,B,71456,71456,0.000123,277939.96388724196,0.6248922543938022,1.7854064411251491,1.2423453152829163,0.7067233829453715,alf,,Cen,,,9007-5848-1,J14396-6050B,J14396-6050B,,471011144,37985,,,,8518,,119223,-22.586,1.3300000429153442,2.2100000381469727,-0.009999999776482582,-0.49000000953674316,-0.6000000238418579,V,B-V,0.5534160000019395
71456,71683,128620,5459,559 A,* alf Cen A,Alpha Centauri,Rigil Kentaurus,219.90205833170774,-60.83399268831004,3.838014949800929,-1.0617534695451667,1.3474909718104888,-0.503773412957926,-0.4212507055185516,-1.1766444282822321,-17097.19011557349,16339.393598734943,1487.8587154476415,-3679.25,473.67,-1.78375073622226e-05,2.296416963311539e-06,G2V,V,0.009999999776482582,4.362370679299007,0.7100000288337469,1.3391289163190436,1.116253753032731,5567.7286400865105,Main sequence,7.596134918222611,A,71456,119223,0.000123,277939.96388724196,1.0466588505741121,2.990453858783177,2.0808574767366275,1.1837213191016742,alf,,Cen,,J14393592-6050069,9007-5849-1,J14396-6050A,J14396-6050A,,471011145,37984,3309,,,8517,12354,,-15.252,0.009999999776482582,0.7200000286102295,-1.4539999961853027,-1.8860000371932983,-2.007999897003174,V,B-V,1.5525719238734714
70096,70319,126053,5384,547,HD 126053,Hyla,,215.81368656076452,1.2415670193588888,3.766659401352378,0.021669432371984786,17.460966010483563,-14.15619324260414,-10.214909986670726,0.3783396113624701,10146.664474439143,-15494.715917720569,-39579.46736669321,223.531,-478.275,1.0837088695209568e-06,-2.3187426333266327e-06,G1.5V,V,6.269999980926514,5.05965864621589,0.630000114440918,0.8790968775253609,0.9506795137620755,5852.508984247449,Main sequence,11.347878090548269,,70096,,0.0,3601582.7667249865,0.7591848918249927,2.1690996909285505,1.5093318682711165,0.8586019609925513,,,,3654496279558010624,J14231528+0114294,318-438-1,,J14233+0114A,,446436963,37152,3264.00,,14206+0128,8401,12208,,-19.214,6.269999980926514,6.900000095367432,5.052999973297119,4.814000129699707,4.644000053405762,V,B-V,0.8168391439559609
118959,,125455B,,544 B,HD 125455B,Bannoc Secondus,,214.89935240222871,-5.152311643768056,3.7507012598224767,-0.08992480227259375,20.473888626140653,-16.72398298417581,-11.666531112055274,-1.8386300421933486,-34318.29492927843,50958.01950499399,-11079.030099118792,-632.918,-114.623,-3.0684730542048526e-06,-5.557079856981834e-07,M4.0V,V,14.5,12.943998317589685,1.5,0.09199650270384874,0.1993426228729917,3793.5064935064934,,563.6371099582392,,69793,69793,0.099719,4223042.665536509,0.03337948428686239,0.0953699551053211,0.06636159376078594,0.0377506072291896,,,,3642410791343099008,J14193585-0509080,,J14196-0509B,J14196-0509B,,,36969,,,,,,,-9.5,14.5,16.0,10.486000061035156,9.880000114440918,9.592000007629395,V,B-V,0.0015790674195817645
